Patient_ID,Gene_1,Gene_2,Gene_3,Gene_4,Gene_5,Gene_6,Gene_7,Gene_8,Gene_9,Gene_10,Gene_11,Gene_12,Gene_13,Gene_14,Gene_15,Gene_16,Gene_17,Gene_18,Gene_19,Gene_20,Gene_21,Gene_22,Gene_23,Gene_24,Gene_25,Gene_26,Gene_27,Gene_28,Gene_29,Gene_30,Gene_31,Gene_32,Gene_33,Gene_34,Gene_35,Gene_36,Gene_37,Gene_38,Gene_39,Gene_40,Gene_41,Gene_42,Gene_43,Gene_44,Gene_45,Gene_46,Gene_47,Gene_48,Gene_49,Gene_50,True_Group
P052,9.414016687762041,9.120075614860955,12.870965175371783,11.389614177370904,10.131707268123634,11.534629086122436,8.364252260983122,11.00337550659716,11.327821172843086,11.92427013953783,9.986104047707462,11.085687161403358,10.074575373940412,11.255383755674318,10.104653677636975,10.59189916083978,10.00418460520977,11.651136241823657,11.858451116656665,10.765379430042586,8.038237994960028,6.551408585366456,7.700323351993213,7.949795382958255,10.620793091029975,6.888032974225837,9.464177238752438,8.996858773465808,8.280636404490137,9.758620484195134,8.372105472606863,8.38915919566793,7.946879346982454,9.223568882418627,9.096469233810884,7.374322712503788,6.680752805401233,7.797019362604343,7.199961435602353,7.936475425384645,9.237438134684139,7.54269834491321,7.957176618688425,8.058022734808395,8.848430882205285,5.753110666015395,7.393299705234703,8.211283692279473,9.20007895642686,7.508097552493795,0
P053,9.123447293958126,11.619711445966136,10.36463761117437,9.810333340909638,10.375654610286777,10.81547464234415,10.395255335461787,8.79443394290093,11.897066196887133,12.274875041278722,11.651521991339505,9.862314329575185,10.798508466052482,10.993478684770542,11.59879438956191,11.66834048871808,10.265826201221504,11.08199555641356,11.457280404615242,12.455822322146766,8.704506539824724,8.789056687375519,8.08382662792936,9.410459145203504,8.409762795959498,7.138912089826429,9.40336997012519,8.697903272539028,7.5569559788715175,7.520507032600757,8.296575545140762,8.463184795267585,8.197292265631207,8.311308673442884,9.69995737457638,9.071543152234886,8.190635591265025,8.941310580767484,6.967476096472461,8.397927049946809,9.80930634973311,7.781954104607626,7.152366071380915,7.3479111114069395,6.910366962657612,7.215238091872297,7.629491901409971,6.594432980821358,8.015618333949604,8.902277173786647,0
P054,10.09224381985308,12.519283923641769,11.510792088527595,12.030580585624058,10.342165446147863,11.854525227066615,9.908066099604687,11.890247500836509,11.17183933979353,11.553251219984784,9.824405394375148,10.104930157723395,11.597228218253385,10.0516519957758,11.463206292099123,9.632862193539754,11.848174212666668,9.767476685231491,11.552299937679523,11.625630933646,7.303228181570425,8.582026567084727,8.260442263333555,7.461158143807261,6.991445315923792,6.037374308327421,8.349650047299694,6.435197228637945,8.095344199441309,7.736551783917751,8.679142775438196,7.697954500510136,7.6705522136529085,8.731870704288296,8.335058029084118,8.316155957182778,8.469267589808526,6.464427876792894,8.756788679986983,8.612468794013603,6.9833168714235025,7.7559195263257985,7.960692712372369,7.865503215598268,8.333859966568534,9.431366781831183,9.081766727672829,6.687780806568593,8.622069990306048,9.328933319535409,0
P055,11.386808520689202,12.090980425185966,13.012270445700764,12.023709546106982,11.249308595641729,12.045088474084753,11.144887833096892,11.023903043284955,10.648585764286267,12.563413358832108,10.181571334057999,12.532367724678116,11.499864123740371,9.600693825198059,11.367649292991421,8.899973492348376,11.625508016831036,11.88523148298899,10.407644044347947,11.123547695955581,9.954157433750286,7.494253295738063,6.9410924129434,9.4816634024626,9.962587190530794,8.003695671847847,9.011463035408356,9.34147591553088,7.257515767461616,7.5146941646321315,9.230874513154735,9.68501427870851,8.562880860174355,7.120185646497946,9.987061111699441,7.469029102188036,7.6648622188285485,8.342337834489621,9.554160420714775,8.853975976552224,8.41486550036191,8.463288530118106,8.043514668643466,8.558139514518507,5.470439922305697,7.703392540930202,8.241321934916781,6.848985916380493,8.38632331781156,7.795528779013878,0
P056,12.75547569831549,12.573019725214856,10.534194430881836,10.849162288433305,10.926052434391607,10.548340523840377,11.195024984028127,10.24171793111241,9.869384665062473,11.622711223900268,11.62952958422181,10.195684240340007,11.8953554307626,10.368422270834667,11.253165238037981,11.820344012612455,10.966387435296287,11.454740912141135,10.483570356112429,10.803533416571902,7.7941405691196595,7.253421653459761,7.823225836884218,6.4513817011362535,7.508846252857896,7.715124506630329,7.74382024750462,7.758502554129221,7.938235800139871,8.479441518086064,8.874517074132523,7.350234773151733,6.796799144610856,6.9579555877568975,7.512797078805073,7.648078682183491,7.230003933802543,6.703883335750105,7.543879172525812,8.181426620113971,8.595029465835564,7.442576946891679,7.587002177856566,7.07330169115269,7.968560829625224,7.151571365809185,8.5731278132412,6.214133508065888,7.640370327547537,8.301107339191741,0
P057,11.183834516322504,13.693033663980497,11.349800024567907,9.99594540315799,10.904535752910927,9.223753666533549,10.919400250703239,10.166943942999241,11.915390275560162,10.450459725404464,10.883234084204753,10.364442158595597,12.73885135185333,10.678757233882088,12.832557043479202,11.814151762118266,11.482066727335386,11.36873314731752,11.393797298216251,9.07232742065439,7.721116605849243,8.845157971184321,7.951102816525895,6.594810153196425,7.94759554942253,9.704105516255492,9.24689171553472,7.9379959906339685,8.951449277058087,7.633492979631948,6.296128413173281,7.075534011870445,9.562888768508198,7.726006918170696,7.756616020624982,7.70016180372512,9.904136589573007,9.625958915362062,10.218780233448134,7.840954789599949,8.295624488747094,6.483357450579209,9.476934426118275,6.832220448732065,8.21677556376263,6.902697472367156,7.4111331732613035,7.1627375689503,7.392124739324182,7.460877296851021,0
P058,10.451731205074923,11.833333911780308,9.89513720693748,11.220541427013867,12.217959152305559,10.486803635486604,10.282081109252399,10.769475374819748,12.17972520836071,11.194107630953358,10.468785705392403,11.483876651188039,9.897707850163577,11.681359510442949,11.408607307701768,10.692191528861116,10.16141420155277,10.113319077716543,11.53481733634591,12.228980502489062,7.362692252971205,8.458386703551485,5.912972981397932,7.415382269342801,7.968941067129098,7.090316583018167,7.063493625210404,7.332220443531114,8.292192728326373,7.812670981593626,5.7617687666750275,5.879299847364933,7.393134822142825,8.457686586053551,5.252495157274765,7.500269823848369,7.473752143482579,9.388337778208449,7.614978188287136,8.382988984740928,8.141257140087463,5.8694335201928,8.768207216631737,8.215396505456289,8.50826863967459,11.926237706436327,5.9158870605014116,9.724696649761109,7.712552480599644,8.28732890440301,0
P059,10.954487754698757,10.575763666601956,10.430167071761241,11.32950873557301,9.48282630332832,11.750579167521765,10.583805595114747,9.869930660959643,10.549987142004186,12.257149216862572,10.464664912983777,11.35845361820962,10.269043724284526,11.757921849923619,11.685507738790204,12.848608833296412,10.824436054500785,11.668654804757907,11.098067539538945,12.295871781863013,7.28116761239127,8.74500531287728,7.805302703883318,7.935811822891503,8.091752484448373,8.252240396426677,7.883770956878042,8.214713183170526,9.578118057562184,8.985449685615219,8.869154592496896,7.544460473976129,7.110759171771676,8.955300558237752,8.876046792529793,9.472670675750981,7.396019374030771,7.770451344639653,6.360515837474566,7.6075288939391275,8.996570510579447,7.533504620771802,8.640479795200823,7.809496894002189,8.32405702822156,6.852308610184332,8.0852094496339,5.008864029099277,7.813103841838015,6.36952675628486,0
P060,12.205994516546816,11.777407352764511,11.46667098196608,12.52100622715938,10.051083479175162,12.747363197915558,11.932191564260386,10.763444712781054,12.135620147182944,9.893706487588366,10.175485838472326,10.3914102767603,10.471022291935984,9.943442357239746,12.223083067095326,10.741145599630169,11.352504968356879,10.42964863358632,9.179396699451484,11.270057358391423,6.087745024580223,7.931365953914532,6.631684961167189,9.987275999230809,8.911362722174722,8.10575379127148,9.26370667765467,7.153684022534264,8.543479378670092,8.199810433718714,8.26402008133367,9.272353500106767,8.732492102779803,8.288723662825022,6.345112563771703,7.039953704720537,7.8772910664042755,8.093372374276651,6.869796275326076,10.411676675578422,9.516394055253572,8.602118320392483,8.072036861283745,7.787791030098848,7.0480815399777645,8.077480518518863,8.25775254014275,6.758239424518376,8.334176417244898,7.844740951175251,0
P061,9.09219244212261,10.139614989220497,10.586394466578355,12.88768765734019,11.556553124533758,9.66451843090011,11.486036289417637,9.452696011061635,12.082691053887073,10.528875348182122,10.906363811260828,12.325796647542191,9.71283643141575,9.60288181488701,10.416400673653996,12.038378851019317,9.480653924523157,8.16784440188943,10.548841141591002,11.55174079991092,9.200261749738829,7.536838637914601,7.588573392883998,9.153900734255748,6.130258300304579,7.611479224816991,8.190423889925057,8.449218721285034,7.490193306809117,8.034441011705841,5.5116726465870105,7.341751587666152,8.453508712554468,7.0177059657453205,8.058984221589597,8.446872500802698,7.657450799142235,8.170463770996571,7.037267434715388,7.793388720303954,8.610216169589222,8.156972960968433,7.4134687304360645,8.224216404290793,8.714609790636619,5.950058721422522,9.159074064955897,7.663745261318928,8.42548993324023,9.197246923645228,0
P062,9.628326302769533,10.290558997572454,10.711451304124296,10.216246478875572,12.734936575836809,10.143227906173207,10.444453220513132,11.204389031602977,9.797850473923912,10.604319288243737,11.317453261250176,10.667139595617488,10.906613141100053,10.47066788755163,9.485529690819233,11.321593211339238,12.754933071647242,11.018401630783439,11.22526411724755,11.69272275511686,6.730669503453301,9.702514658129605,8.202328796422803,9.631856899089108,7.266967004476011,9.818061922557824,8.775155494034783,8.55304008585236,8.234024454353149,7.75147138192555,9.200531658473873,8.140359869848046,6.0329302964128475,6.882813538292997,7.814154247807252,8.309998983165555,7.943411511100104,9.218970789793664,6.048898135961375,8.14358793650516,6.1820207746128455,8.759712295484169,7.905541285557997,8.419609972024118,7.136117039410234,9.27946493165775,9.041724664058851,8.583544303011887,7.870482753136559,8.579857285295132,0
P063,10.29310743201265,11.855555659020713,12.64948089432392,12.070610559979187,10.27039753019259,11.361417317273103,9.706858456241353,11.572390311175676,11.450603412862538,9.130183660467836,9.838216156087636,10.716861103256232,10.699140252859173,9.790523064581194,11.388978729352184,11.251473608940511,10.805730868021481,10.244208499841637,12.048707126416563,12.655407113088295,7.516438516153463,7.387833082845179,8.491207665411997,7.641970620253014,7.860602799336766,8.73965315172467,6.090643912492707,9.31830232485267,8.072680524329341,7.58850685543782,7.910765845778551,7.962429355020519,6.268798696555074,9.494938227453236,8.041325632270619,8.443002130447375,8.951549770574044,6.9788375424397,8.473471899035228,7.732358909101206,8.846770775216493,5.872772579648505,7.900905699758731,7.397179344216038,8.432262950634156,8.470044187368202,7.292374105177974,7.287826135823956,7.88933463144267,7.103357772684792,0
P064,11.841983695452127,10.630792799552554,8.093011780678358,10.625177943378194,9.961456179156027,9.368724184539055,9.762573361777427,11.10940847183297,12.328640828248231,11.31318447386498,10.393496611784261,11.455904195170703,10.540909689781008,10.305399630836856,9.845637331767016,9.24817119324828,10.610076293440555,11.158053489920132,10.903376329985111,10.584033072052641,7.054253939303219,8.608246191684968,6.6828680800534155,8.776027913843475,6.997782981073275,7.247564762646965,6.533214809384323,7.498597853114363,8.97531245847798,8.515628088443956,8.978422112028035,8.522142545933935,6.89633017146963,7.669210775672442,7.219800870882537,9.33057490403904,6.803211353573689,8.89369768938911,8.89295387010877,9.829620201716088,7.590313407370503,8.712322159580163,10.281651836538842,7.3823583230663035,6.4649597524676405,6.119989966092236,8.712712028861331,6.116849791941416,7.627680947062077,8.43731318703896,0
P065,11.185175536829915,11.425444864184172,11.222289855800854,12.278865813313393,10.047683619261203,10.323004861541468,10.227340554729176,11.83019181186261,11.900398588395063,11.451225319318509,12.183493666889929,9.821959132623618,12.667224111551137,12.523238621712258,11.735621997245747,12.78179890877106,9.343376792322227,10.475551863737348,10.264696539318049,11.721479323757343,6.949859260397854,8.757495149337485,9.370536143996713,8.695202900083999,8.283751023661502,7.012126659099251,7.1531490338746355,9.249618905296666,8.779349003905333,7.960980480622456,7.582090454234109,5.974192126888623,6.929147581315561,9.911419087139723,6.7195444289975335,8.18947982122108,9.007443973195198,6.745077331997708,8.184710474781083,8.937915537510655,8.012499321907251,10.868403055666768,6.331400741121804,9.05872852988388,7.8271982626035355,8.771920154836675,8.441307151699245,7.266843802890003,8.22899639245934,6.142098548601712,0
P066,11.603247500571394,11.298158465990525,11.638660168643103,12.05811832508715,11.367619840209711,11.148089419798277,10.118931663338707,10.28777923635095,12.186734620177331,12.436335405705979,10.761889563687946,11.046002747253274,10.095385625006234,12.172756845267445,11.665416823691778,12.941217436463749,10.12167692282026,10.621992100981782,11.231445922525573,11.64648953772577,7.784332362452368,7.127038909546299,8.881407528923571,8.721135362545581,7.083725899436275,9.355442801105497,9.170198709196605,8.134296497247792,8.079597862376037,8.554057771115907,7.138296929743742,8.030031479164082,5.84761645539082,8.876455645502936,6.438506777558141,9.503419828429,7.669879906033549,7.7883330180688235,7.372266093915495,7.711961126077924,9.418531345148036,5.51219134346492,9.276965386088188,8.338023481101708,6.792978352142784,6.924687606950762,9.676393027208203,7.054493120057269,6.84664948940404,9.137314542364729,0
P067,8.338552876285915,7.062074423463601,8.216624975404619,6.9742473163597225,9.100821398422605,9.061370964873134,8.532006198821943,8.361661061247016,9.761188124867374,7.9996863273882255,6.818125874579199,8.449473912832307,10.086047049537115,6.985240506814148,7.638537233306014,11.416446038101453,10.94609515099426,10.017696419622686,12.12185785623047,13.320040722017259,11.196131459023908,10.095931710264,9.451039474946525,11.25797598122118,12.103877343316258,11.475167746495382,10.997596159081146,10.410728348210693,9.90783636728191,11.834751326324882,11.913771621385585,9.454270213309266,12.589838978180683,11.574071220894002,12.399594645145793,6.657872251514885,6.634175844584561,7.851030690232703,8.502784426895195,9.796360822926964,8.706078913815132,7.757318723187967,6.973630792334108,9.23000057271915,7.035294574249285,9.628468554772322,7.715615350393491,9.59058207261785,8.678931290059278,7.863004510557542,1
P068,7.480603628173873,7.65909212265392,8.428316692375237,8.077156496217716,7.406188591931295,7.834368589682367,8.078577029719149,5.871265905585188,8.458168114788698,7.020278775283193,6.846667596794255,6.31265565288929,6.2061075021321095,6.6445524968877105,7.29097904236951,12.953259137526569,10.474120324104796,11.177750106268032,11.400481386506328,11.13106518621585,10.922556539274005,9.804706236400754,12.450927548279212,12.807196643637885,9.317341305877314,9.97597140911362,10.720189657622994,10.035462205089809,11.505965553455866,10.271727797593387,13.165056067806603,12.190548594343596,11.212574030632215,12.026986263319731,12.105900424357309,7.436052511941757,7.183782755458036,8.078143062969648,8.861636124497943,8.139060398653418,6.423003517809002,7.1971755560491575,7.926027136405622,7.92433439567417,9.972542176789808,6.614012057601002,8.505589241835875,9.48911310832829,10.271449745422796,7.595602576816039,1
P069,8.4914294527202,8.569760357198646,8.19548173155329,7.901154798760694,8.435975389500046,5.467753914780315,8.68206949006263,8.126177903661967,7.777525103221735,10.046862195719559,7.325065981209447,7.596924010934969,9.991553302204734,7.167938695150143,7.449884717063461,10.85297457656915,11.84073448212955,11.207802507353314,9.707374652847736,10.46783143687281,10.392645566787788,10.922778954776955,11.425843658629828,11.418205755887971,9.223988245951599,12.063940987560857,11.252568845996624,12.384532047593906,11.444198327290671,12.101322957735762,11.466545311450126,12.346225756202749,11.522250636017779,10.902084753557096,13.272434720446881,8.889037122279891,8.573744421004413,6.723695583461664,6.711692382536462,8.292715482141853,8.145521197768241,7.385877434991684,8.14098269961206,9.588626928043595,8.6954024745503,6.858991490247262,7.888491172857056,7.195033519147439,7.612300083591439,7.586384334370357,1
P070,7.522354417395995,6.744864628026605,7.87234531848181,7.43939236315269,5.070551309997732,10.052972024501663,9.088769654216673,7.623699275075004,8.018819049740598,6.828345652682438,9.695722877810866,9.897288694773112,8.156693728246525,9.023530644185344,8.175286778933923,9.66327456112407,10.588176631036344,11.131927966771958,10.545452281256555,10.781346722564965,10.908600442490886,10.919121502134539,11.052258490497483,9.939394933603399,10.282983850872064,9.71541573430003,11.9778155496862,8.894353058159675,12.153590343316925,12.386349397262844,10.697819413017378,8.3968629121727,10.63868943803271,10.93581583871118,9.989401780071088,7.484781606191757,9.530195198863352,8.66492716230174,7.0754358856219,6.402400830404568,7.672982682390229,7.786543220649562,8.496199187363317,7.464683287432341,8.511499575361862,9.93515404006023,8.815501022444263,7.951911492669227,7.8168495289467055,7.6433268658201285,1
P071,9.180640912452144,7.372686554048697,8.045222708999983,8.051197901881086,7.498215807188468,6.627534452115899,8.322974503617669,7.938996028144617,8.50024046943657,7.466399693560833,9.220821298813048,7.123226218788155,9.712040284017892,6.252363490171739,8.434770064556892,11.475430682526623,10.204442932059118,11.424393937861012,12.279518669760158,8.783181160645935,11.502744807490815,8.506729179669922,10.034335196476793,12.629166364900945,10.418217966607946,9.826120035591028,10.802062271015318,13.067906338163553,9.168317752793975,9.948690088360657,12.497431683179627,12.857702343537733,10.896568775709717,9.760947297473358,13.09584350180916,9.594442391749197,8.678946987762233,7.18759765106258,7.950970659161963,7.839639918955169,8.330851304615578,9.451001438131335,8.879417041137403,6.922623923015242,9.376496450019538,8.313132140013156,8.687065795858917,9.466540859278602,6.888419750486449,7.964174421293537,1
P072,7.468545448640785,6.432140574634544,8.34670997760492,10.511556551584423,6.159922255494247,7.967719388950529,8.640542935074773,8.123078201656181,7.886871947484259,6.700783636554176,8.232786742940164,7.243236022984074,5.810078295021446,9.19459222051373,8.958385819842043,11.05166097685108,11.229074688205703,12.074318012715562,11.224339656778083,11.904017554761314,10.702517799126149,12.311983738573947,11.320785725932684,11.194051943605874,9.729938911287968,11.28695585430171,10.168045082505548,10.361717273471506,10.184624371683878,9.933765068100776,13.124771403016961,12.331339061988404,12.920367502144261,9.777104980444436,11.071253749910893,6.706492374795904,7.304305122802936,7.081873016583425,9.23958400644156,7.60377032189824,9.068379333694017,8.604120889588518,10.303638752104789,6.5205557768602755,9.259233239786798,9.146440870400728,7.026621161972965,9.00713333647316,8.336144963026229,7.7725237400465925,1
P073,7.176064513028001,7.280890548550814,10.049812095785926,8.000682818957483,8.78213000153146,7.209100618332447,7.220147053778361,9.081984809249942,6.650423788448467,7.584786232094729,8.034027411072232,8.111372601840053,7.820906714983844,8.395819781095923,8.692855755817812,11.73463754545933,10.014196191332173,10.715844902071204,12.194762861876939,11.894647187573872,9.627140548518936,11.351479900352201,9.02177475062519,11.04693490206037,12.897767016745977,10.052107282731015,10.165676954508417,11.764029781572859,9.457198484790354,10.36724497011496,11.596441137581753,10.365714152310597,10.764030012789028,11.744185710315035,11.421546083536562,8.266818396295402,7.660877720729961,8.370061115268955,7.8762673199002435,8.457805609925785,7.503067974882022,7.817431025620459,7.010042207447986,7.964992389993764,7.188999136371155,6.885953549838007,8.258661147855388,8.21273977585766,8.782873734948572,7.568874430424901,1
P074,8.408052846836755,8.550797572273662,8.444773807831595,7.174346317197858,8.14936348227119,8.36414029605466,8.007178466907941,5.913522341628916,8.16048962397348,10.212531039397241,7.6399607312430176,7.271922902144679,8.373348559711399,8.312378210466571,9.192735165416414,9.742131844091112,11.731380252574992,11.590422061251463,10.857853463059454,11.33868731792169,12.029457481598357,11.87231538002845,9.85698068792627,11.820158186755485,10.935311394967481,11.072874098015516,11.073196991001694,10.84975701120174,12.191707497107064,10.916282040150788,9.880453871616831,10.606470144030272,11.178694716810476,12.229214784297051,11.603094684948834,7.149464721252956,10.485189916678891,8.26477531097798,9.275390737999015,7.848285566422771,8.53335924470545,8.839468504518404,9.218194711754256,9.057368305378224,8.872197000072978,7.684913268805891,7.428253958043939,8.332607510324198,8.93312807234107,7.777279299223393,1
P075,9.065171965714386,9.452616745486178,7.08367908092658,7.16307929620372,7.859624941094664,8.307612668189197,7.475432986232949,9.352202678867144,8.424066861518451,8.03944704824074,6.564090476131472,6.684184183572492,8.281009250281807,5.867404373845163,9.012637409644071,10.84184615562768,14.243092969594734,13.30791625061611,10.818550930752483,10.893662997468684,11.99558151400203,12.703172609918038,9.361970942563984,9.213624534645312,10.377965194445618,11.582737583173865,11.496873590507597,12.06977145498385,9.80030247163469,8.683856137031123,11.858014195302145,10.171803727034765,8.981512135611363,11.145063745959382,11.793175688218678,7.877942867878723,7.542151613817511,7.840637767854093,7.629417237599217,6.651952888059833,7.285319323009568,8.521279905013815,8.3216785413765,8.16805980596682,7.00485151814662,7.818496837864333,5.822934953557145,8.17847666388539,9.428857707813567,6.525867867957894,1
P076,7.414072326682245,8.329106778710129,9.252842634427484,7.551775383699851,7.307749670734104,6.031076857583917,8.103438129308106,10.042076040143744,8.277358461964676,7.977721020816286,8.322082310766985,7.988907996051398,7.18698562773987,8.823279915677706,8.225761523111755,11.017613251933657,10.02463397272175,12.303507931934758,11.66470274533311,10.447079162632697,12.001824853681937,10.502429161614792,10.217996507488962,10.240296882519713,9.228931446911908,11.471542380418207,9.16885512166165,9.771556168734238,8.924411990921467,10.913930307209107,10.849679539728129,10.673303786813637,9.957422305329423,9.82776624656336,11.464369863546574,7.449448068291512,8.316358321536145,7.114751313875778,8.181062742771083,9.303278037316064,8.586165800392783,7.58758618178352,8.257198970355928,7.759334825469787,8.007880184694729,7.674388947851496,7.835664794114609,8.212093353074176,7.00664130041805,6.984121173010021,1
P077,6.611457446168789,6.39972889549629,6.782717307779521,8.159462506804129,7.107212484508116,8.513614464231097,8.034713748752562,6.031495786561946,8.65497558422169,8.81079864559171,7.006137325165147,8.420191542894992,7.143501762590801,8.097670376748335,6.735501593045035,9.206893547465423,10.617182810387032,10.876271053725164,10.602320306385396,9.81596944177744,10.600100937868863,11.269294752580734,10.955106969877463,11.182501030599214,10.329884799545766,12.17171791471616,9.82382666344522,11.487560297086718,12.181891092959962,11.480908092748896,10.797475772935169,10.47170295333702,12.036087651046255,9.577025074738327,10.029875739620357,7.6024422345082785,9.237653757511998,8.379767636040896,7.031954241489755,7.689692294615097,7.385676855903705,7.290211007766465,8.97888955855678,6.628256870736495,9.608780855734373,8.828229690184623,9.090861670603697,7.537060487974742,7.850059280920891,6.566848185475288,1
P078,7.475337592933197,8.493654847643151,9.296063061781396,6.892843183197549,7.634494063014734,7.848700779767477,6.604210797807514,8.591349241758401,7.276009668257391,7.804609648822976,7.548050628088122,7.210661494280326,7.9929550145194455,7.7843904214319775,7.628142117721334,10.271538378319658,11.319524670782956,12.653617268492285,11.139887232839127,11.996118214911128,9.609778074846538,11.15776143929377,9.902631681028932,9.5230750724681,10.260628592540964,12.191899334413574,11.950015828669645,11.2430047220544,9.467299440110068,10.803719348612063,11.301700008901735,11.175536229578597,9.156206416519254,10.109682151980127,10.935922235851283,8.53629090951719,5.803872178900054,7.837876024520142,8.143048769878952,8.849611988516212,8.692857584237437,8.582571318808805,7.200059493298066,6.091997862876692,7.606947242938599,9.00163182520856,9.393454527524431,8.710549102297785,8.429340822801734,8.379639648385966,1
P079,7.443881253239219,7.86993970644638,9.66906952582633,7.057441994208124,9.61477879070985,7.677971845507941,9.325432109095079,6.593184990502461,8.585904201164649,7.263229864052378,6.584732808075812,8.218534042410946,9.009471788595969,7.155058561406504,6.500984039541599,10.908155235665046,10.91256467122282,11.548319627554498,11.949594571364488,10.940584818727505,12.855503314794262,11.224234744535291,10.6535734939931,9.388432640897172,10.737340479683832,10.663613054588865,11.96030479628147,11.462483624066854,9.820630878367382,11.172254386411037,11.671531171729054,12.528031359387832,11.887503967414059,11.760846654311479,11.060085994615164,8.38831200542345,9.249504900706158,6.667222602520351,7.650560672783044,7.227431251243759,8.379153118726125,9.230222175650788,7.403025713278926,5.609695632530562,7.58777925497553,8.913473732017406,8.53762990294988,8.428186247810576,7.720006698125521,6.720969263780214,1
P080,8.515294321624467,7.165718189965375,10.184096733380457,8.570507208354517,7.419351697446049,7.388614752611372,7.907055793386411,7.760498077978251,9.116833775529955,8.186416169744046,7.268368261091472,9.890440685155783,8.049308331520223,8.768839675968897,7.391773492555241,11.363115627744524,11.311109991143196,9.110350707903848,13.01527511046064,12.290644460922547,10.602804683854012,9.897730259544144,11.347561613803553,11.086697699414396,11.35566894856323,11.19157739619409,11.506240989305926,12.447305699391807,11.568103205128645,9.950344501090058,12.362562852712452,12.640614563488288,14.152056734512085,9.876505966760401,11.242882013150275,5.917901296811013,8.55314915637921,7.451799701833227,9.923445794824953,7.225385029981418,6.310816962032739,7.528736259297481,6.0245122287828625,8.75109945450731,5.934916953743679,8.028457581183158,5.922188180143803,7.679702195463358,9.643378155804534,8.360647891435795,1
P081,7.136506395035066,7.9687965110609165,8.018016872044447,8.472630345843406,6.633141636719174,8.592567273847331,5.295608368397225,7.37011544763619,7.5117261575484555,8.633326826071238,8.022630852676869,6.594436946143714,7.015006874182985,8.198680009547408,7.920932658135444,10.420875890364254,10.51916621048802,11.69616799715929,10.482307427130785,10.911908755970927,13.169936588080542,9.576317363116077,9.148157268425342,11.783589664798606,10.321356938705897,10.681762472257379,10.218843621868885,10.740199859232487,12.59853811209634,11.80212845861812,11.862223511886977,9.583772944207354,9.84884626344713,8.160921340514573,10.190619178917245,8.956703186385658,8.516946515748371,7.778486737047876,7.977699716281947,7.311114457424594,8.204758882401784,8.765878279480615,6.3841132125895275,8.299647687837348,8.932434870954667,7.5848997110366305,8.700700612120583,10.814654444472552,7.895657207013108,8.393307050005324,1
P082,7.261942916338608,8.18125116260205,8.460271624982305,8.194842340270139,6.980304680291143,8.20636177132545,9.462195938717636,8.448635764514528,8.961987189071841,7.762988029987373,8.749900239423711,8.279267838216526,7.049089270312768,8.318521004798875,7.008303336559689,10.367119725115208,11.189328307292374,11.297244273380125,9.81076753492287,12.053985771182877,11.572006278300472,10.295271564389116,9.462415203550824,10.85509542091857,10.55405628613884,11.113140457053023,10.636883338844434,8.992543139254991,10.611653061698842,10.694380888931686,11.633661024774058,10.30180032538895,12.678674673372566,9.088359449348243,12.311167497802625,7.775681029121896,8.859584872343556,8.079801484058732,9.139555536025469,7.612638035447189,6.901379574822188,9.420504287271063,7.886519354117858,8.22155847362421,9.234751914044795,6.968044757905565,8.595490897639257,7.410105243537109,7.867830644355628,8.072278965384289,1
P083,6.499778138553064,7.2211629571795655,9.35107289241314,8.886191188584796,7.937360422672765,8.243123458512892,7.705757494363542,9.356583385827982,7.799647422205836,8.231842092134848,9.146030144142065,7.222628515154094,9.558789184496893,6.469538590256623,9.6296421311128,10.627324416048026,10.757301252174718,9.109989828817056,10.545205282622307,9.960193468973117,10.392353654626527,10.86268903421112,11.957791614472905,11.207603351400627,11.307676653401113,9.904480611154437,10.11924591039727,12.798725018351313,10.264798965236754,12.656208252057295,10.756938801119134,11.002287936143505,12.07036516022993,12.271892421938656,10.889187439720914,7.611756946478462,7.944079551477786,8.337957528232119,8.891303686869755,8.004229858994151,8.618886298023154,9.63835973227094,8.381309612264785,8.311652856004779,6.481089174909933,5.369269863170937,8.388375729230168,7.905175768719128,7.485217325085258,8.243530204186344,1
P084,7.939596270803092,9.127780250633899,8.086110868258977,7.253076714929833,8.990166238959288,7.782868925053798,8.526536683672306,7.5225892938072,7.350173114502564,8.084168230185696,8.012828643543685,8.479827035366833,7.731354246690257,6.163640216229602,7.567226116411612,11.793818467143815,10.702623920756894,10.753616597485452,11.986376505905938,10.288026772741077,9.457196781757101,10.839368880474506,10.515826048751263,10.033753680246747,10.824621544101309,11.491505647246784,10.990711438432184,11.306981072686238,12.813407698515423,10.657121138442436,11.27834863464467,10.490786637400866,10.153640280113027,10.415092346582231,10.521241428478312,8.359475797547125,10.349075786700757,7.28395656372416,7.5833746943845375,7.936876986888752,8.395798848709747,8.263550811954785,9.284095793948117,5.573607929464792,5.613070129804328,7.5041218279898505,9.09730018754371,6.434351968394404,4.992367660306243,8.571179406219208,1
